 nT
YEAR DOY HR  1    2     3     4     5        6     7     8     9  10   11   12 
2024  13  0 51   3.8  -2.7   1.4  -2.0   72129.   1.7  363.  0.42  3    -4   24
2024  13  1 51   3.6  -2.7   1.9  -0.7   78451.   1.8  357.  0.42  3    -3   26
2024  13  2 51   3.7  -3.3   1.2   0.4   64390.   1.5  349.  0.34  3     0   19
2024  13  3 51   3.7  -3.4   1.2   0.1   62491.   1.5  348.  0.34  0     1   15
2024  13  4 51   3.8  -3.6   0.6  -0.6   68805.   1.9  344.  0.43  0     1   21
2024  13  5 51   3.9  -3.6   1.1  -0.7   69216.   2.0  341.  0.47  0     0   17
2024  13  6 51   3.8  -3.3   1.7  -0.1   65092.   1.8  344.  0.43  3     0   16
2024  13  7 51   4.0  -2.3   2.6  -0.9   79023.   2.5  358.  0.58  3    -1   16
2024  13  8 51   4.1  -1.8   3.4  -0.9   77188.   2.6  360.  0.61  3    -4   48
2024  13  9 51   4.4  -3.5   2.2  -1.0   60075.   2.3  344.  0.50  7    -5  101
2024  13 10 51   4.3  -2.9   2.8  -1.3   69757.   2.9  346.  0.65  7    -4   54
2024  13 11 51   4.2  -1.9   2.8   1.8   60927.   3.4  344.  0.75  7    -6   50
2024  13 12 51   4.2  -2.0   3.2   0.0   60320.   3.4  345.  0.75  7    -6   41
2024  13 13 51   4.2  -1.6   3.6   1.0   64134.   3.8  347.  0.84  7    -6   59
2024  13 14 51   4.6  -2.6   3.7   0.1   55834.   3.7  334.  0.75  7    -4   67
2024  13 15 51   4.7  -2.4   3.9  -0.5   61093.   3.5  336.  0.72  7    -4   48
2024  13 16 51   4.5  -1.0   3.9  -0.5   64458.   3.8  344.  0.81  7    -4   88
2024  13 17 51   4.7  -0.0   4.5  -0.8   65211.   4.3  352.  0.95  7    -3   81
2024  13 18 51   4.8  -0.3   4.5  -0.8   62088.   4.6  349.  1.00  3     0   62
2024  13 19 51   4.6  -0.1   3.6  -2.2   66314.   5.0  347.  1.06  3    -2   53
2024  13 20 51   4.8  -0.6   4.1  -1.9   69622.   5.3  344.  1.11  3    -3   41
2024  13 21 51   4.9  -0.3   4.7  -0.3   71779.   5.8  344.  1.21  7    -2   53
2024  13 22 51   4.8  -1.5   4.3  -0.3   67044.   5.5  335.  1.09  7    -2   56
2024  13 23 51   4.8  -1.2   4.1  -1.3   60771.   5.4  334.  1.07  7     0   43
2024  14  0 51   4.7  -1.2   4.3  -1.2   56596.   5.4  329.  1.03  7     1   40
2024  14  1 51   4.7  -2.3   3.9  -0.8   57079.   5.2  324.  0.97  7     1   19
2024  14  2 51   4.7  -2.5   3.5  -1.7   53753.   5.2  322.  0.96  7     0   24
2024  14  3 51   5.0  -2.4   3.9  -1.6   40540.   4.8  324.  0.91 13     0   26
2024  14  4 51   5.5  -1.4   4.9  -1.9   16956.   4.6  345.  1.07 13     1   54
2024  14  5 51   5.8  -2.1   4.0  -3.6   14807.   3.6  340.  0.82 13    -1   69
2024  14  6 51   5.8  -2.8   3.5  -3.7   13727.   3.5  332.  0.77 17    -3  191
2024  14  7 51   5.7  -2.7   3.7  -2.9   20287.   3.8  332.  0.82 17    -5  129
2024  14  8 51   6.5  -2.4   2.4  -4.3   20194.   4.5  335.  0.96 17    -4   64
2024  14  9 51   6.9  -1.7   3.4  -5.2   20098.   5.2  343.  1.17 20    -5  198
2024  14 10 51   6.8  -3.0   1.8  -5.7   15375.   5.4  334.  1.18 20    -9  236
2024  14 11 51   6.5  -1.6   2.8  -4.0   18062.   6.3  336.  1.38 20    -9  389
2024  14 12 51   6.5  -0.9   4.5  -4.5   12374.   6.0  339.  1.37 17    -9  421
2024  14 13 51   6.7  -3.2   2.7  -4.8   15004.   5.0  323.  1.02 17    -8  256
2024  14 14 51   6.6  -3.5   2.0  -4.8   12665.   5.2  318.  1.05 17    -8  236
2024  14 15 51   6.5  -2.8   3.6  -4.4   10495.   5.7  322.  1.14 20   -14  287
2024  14 16 51   6.6  -3.2   2.3  -4.9   16135.   4.9  318.  0.96 20   -21  236
2024  14 17 51   6.0  -3.1   2.6  -4.1   31002.   6.0  317.  1.18 20   -24  489
2024  14 18 51   6.5  -3.0   1.7  -5.6   23188.   5.1  316.  0.99 20   -24  455
2024  14 19 51   5.7  -2.9   0.4  -4.8   28728.   7.4  316.  1.41 20   -22  458
2024  14 20 51   5.2  -2.7   1.5  -3.8   30669.   6.8  318.  1.31 20   -21  355
2024  14 21 51   5.7  -1.1  -1.6  -4.5   17943.   8.5  332.  1.78 20   -13  299
2024  14 22 51   4.3   1.2  -2.2  -2.4   21225.  10.9  335.  2.29 20   -12  250
2024  14 23 51   3.0   1.0  -1.6  -2.2   20089.  14.2  341.  3.11 20   -11  160
2024  15  0 51   3.1   0.8  -0.7  -2.9   23364.  12.3  341.  2.67 10    -9   98
2024  15  1 51   3.8   2.5   0.2  -2.3   30478.   9.0  345.  1.97 10   -10   75
2024  15  2 51   3.1   2.0  -1.6  -0.9   34477.   9.4  347.  2.08 10    -7   68
2024  15  3 51   2.4  -1.5  -0.9   0.4   47185.  10.1  339.  2.16  7    -2   46
2024  15  4 51   4.4  -3.2  -2.5  -1.5   45214.   8.4  338.  1.78  7    -2   41
2024  15  5 51   4.7  -3.1  -2.9  -1.5   37168.   7.8  329.  1.56  7    -3   45
2024  15  6 51   5.1  -3.0  -1.9  -3.0   41917.   7.5  326.  1.50 17    -5   52
2024  15  7 51   5.0  -3.2  -1.5  -3.4   33745.   8.3  325.  1.63 17   -10   71
2024  15  8 51   4.6  -3.5  -1.8  -1.9   37081.   9.5  326.  1.85 17   -13  283
2024  15  9 51   4.4  -3.6  -1.7  -0.4   40199.  10.4  325.  2.02 17   -13  134
2024  15 10 51   5.0  -4.3   0.5  -2.2   41938.   9.9  319.  1.87 17   -12   33
2024  15 11 51   4.4  -2.6  -1.5  -2.6   41812.  11.9  319.  2.23 17   -10   60
2024  15 12 51   5.0   1.7  -4.4  -0.2   38062.  16.0  341.  3.49 23    -5  149
2024  15 13 51   6.2   3.7  -3.5   2.9   43687.  17.0  348.  3.85 23     0  108
2024  15 14 51   7.5   5.4  -5.1   1.0   51211.   7.4  339.  1.56 23    -6   55
2024  15 15 51   6.9   4.3  -5.4  -0.1   51906.   7.0  336.  1.45  3    -9   35
2024  15 16 51   6.1   4.9  -3.3   0.2   44917.   5.9  330.  1.20  3   -13   47
2024  15 17 51   5.3   4.9  -1.3   1.1   26453.   4.5  319.  0.86  3   -12   42
2024  15 18 51   5.4   4.8  -1.8  -0.6   31129.   6.8  320.  1.25 13    -8   37
2024  15 19 51   7.2   5.2  -4.2  -1.7   44429.   9.5  334.  1.91 13    -3   79
2024  15 20 51   6.4   4.6  -2.1  -2.0   68614.  15.8  355.  3.51 13    -1   96
2024  15 21 51   5.3   2.2  -3.5  -1.9   66322.  16.4  357.  3.69 17     2   92
2024  15 22 51   6.1   3.8  -2.2  -4.0   61830.  16.6  344.  3.44 17     4  152
2024  15 23 51   6.4   4.3  -2.8  -3.7   57129.  14.4  333.  2.83 17    -1  175
2024  16  0 51   6.9   4.1  -2.7  -4.6   46609.  12.4  333.  2.43 27    -4  246
2024  16  1 51   5.7   2.2  -3.6  -3.4   35628.  14.2  335.  2.75 27    -6  296
2024  16  2 51   5.6   2.9  -3.3  -2.1   34249.  13.3  334.  2.55 27    -9  174
2024  16  3 51   5.8   2.9  -4.2  -1.8   26120.  13.1  332.  2.45 20    -6  139
2024  16  4 51   6.6   2.8  -3.6  -0.8   28590.  12.3  325.  2.25 20    -7   99
2024  16  5 51   7.2  -3.1  -3.5   5.3   28640.   9.6  338.  2.00 20    -3   60
2024  16  6 51   7.2  -4.1  -2.6   5.1   27683.   8.5  338.  1.80  7    -1   37
2024  16  7 51   7.7  -4.0  -3.3   4.5   49385.   8.9  353.  2.04  7    -1   26
2024  16  8 51   7.9  -3.8  -5.5   4.2   31436.   7.8  353.  1.77  7    -6   23
2024  16  9 51   7.8  -4.0  -5.1   4.0   27132.   7.1  341.  1.50  7    -8   21
2024  16 10 51   7.0  -4.1  -4.3   3.2   24343.   6.6  325.  1.25  7    -9   18
2024  16 11 51   6.2  -3.8  -4.5   1.7   22326.   6.4  331.  1.26  7    -9   19
2024  16 12 51   5.9  -4.2  -4.0  -0.1   19019.   6.1  330.  1.20  7    -8   25
2024  16 13 51   5.2  -1.6  -4.7   0.2   24866.   9.9  352.  2.22  7    -1   59
2024  16 14 51   3.7  -0.1  -3.4   0.3   27656.  12.5  353.  2.78  7     3   91
2024  16 15 51   5.0  -1.4  -4.3   0.3   33218.   9.5  338.  1.91 10     0   55
2024  16 16 51   6.1  -5.1  -2.8   1.2   19744.   7.8  321.  1.44 10    -4   35
2024  16 17 51   5.1  -2.8  -2.6   2.5   48182.   8.7  341.  1.91 10    -3   36
2024  16 18 51   2.3   1.3  -0.1  -1.1   46793.  11.8  346.  2.69 10     4   32
2024  16 19 51   3.6   1.1  -0.0  -1.0   44083.   9.0  342.  1.95 10     2   31
2024  16 20 51   3.5  -2.4   1.6   1.5   45499.   7.1  325.  1.44 10     2   25
2024  16 21 51   3.8  -2.1   0.6   0.4   38035.   5.6  322.  1.11  3     0   40
2024  16 22 51   4.1   2.5  -3.1  -0.5   52269.   4.6  336.  0.99  3     1   31
2024  16 23 51   4.2   2.9  -2.5  -1.3   63441.   3.8  344.  0.86  3    -1   29
2024  17  0 51   3.6   2.9  -0.7  -1.6   81678.   4.2  365.  1.05  7    -2   35
2024  17  1 51   3.3   1.6   2.4   0.1   84415.   4.1  364.  1.00  7    -5   31
2024  17  2 51   2.7   0.5   2.3  -0.4   91518.   4.1  356.  0.97  7    -5   23
2024  17  3 51   3.0   1.5   1.8  -1.3   77744.   4.9  354.  1.14  3    -4   22
2024  17  4 51   3.3  -0.1   1.8  -0.9   72429.   4.9  351.  1.13  3    -2   37
2024  17  5 51   3.8   1.4   1.0  -1.7   67189.   5.0  356.  1.16  3     0   46
2024  17  6 51   4.0   2.9  -0.9  -2.4   62034.   5.1  358.  1.20 13    -1   47
2024  17  7 51   4.2   3.6  -0.8  -1.5   58957.   5.2  360.  1.22 13    -3   56
2024  17  8 51   3.0   2.3   1.1  -0.7   72380.   5.4  352.  1.22 13    -3  125
2024  17  9 51   2.8   1.7   1.8  -0.8   66047.   5.5  355.  1.26  7    -5   43
2024  17 10 51   2.8   1.9   1.3  -0.9   59338.   5.7  357.  1.32  7    -6   37
2024  17 11 51   3.3   1.7   2.4  -0.2   52233.   6.0  358.  1.39  7    -7   66
2024  17 12 51   2.9   1.8   1.7  -0.4   48717.   6.9  356.  1.58  7    -5   80
2024  17 13 51   2.5   0.1   1.3  -0.3   46600.   8.1  345.  1.75  7     0  166
2024  17 14 51   2.9  -1.8   2.1   0.4   45875.   8.1  338.  1.69  7     4   86
2024  17 15 51   2.6   2.5   0.3  -0.2   44830.   9.0  338.  1.85  7     3   76
2024  17 16 51   2.2   1.5  -0.0  -0.5   46931.  10.1  338.  2.07  7     1   81
2024  17 17 51   2.9   2.5   0.5  -1.0   45785.   9.8  341.  2.05  7     3   74
2024  17 18 51   3.4   3.3   0.5  -0.6   47785.   9.0  341.  1.87  7     4   66
2024  17 19 51   2.9  -0.2   2.1  -1.1   44783.   9.5  315.  1.69  7     7  143
2024  17 20 51   3.3  -2.5   0.3  -1.8   42648.  10.3  312.  1.79  7    10   73
2024  17 21 51   4.1  -2.7   2.5  -0.1   41898.  11.1  317.  2.00 10    11   70
2024  17 22 51   4.2  -3.2   1.0  -0.3   55654.  12.6  315.  2.27 10    10   47
2024  17 23 51   4.5  -3.8  -0.3  -0.0   49120.  12.5  313.  2.22 10    12   34
2024  18  0 51   5.8  -5.6   0.4  -1.0   37563.  10.3  303.  1.72 10    12   31
2024  18  1 51   5.8  -5.8   0.5   0.3   38409.   9.3  298.  1.52 10     8   20
2024  18  2 51   5.2  -4.8   0.4   1.5   47525.  11.9  304.  1.99 10     6   16
2024  18  3 51   4.5  -0.7   2.5  -1.0   55275.  12.6  309.  2.15 10     7   25
2024  18  4 51   7.0  -5.0   3.3   2.8   35297.   6.6  310.  1.13 10     4   24
2024  18  5 51   7.4  -6.0   1.9   3.4   32686.   4.6  306.  0.80 10     4   24
2024  18  6 51   5.7  -1.9   4.0  -1.0   93884.   7.3  333.  1.50 10     8   29
2024  18  7 51   6.4  -0.4   3.6  -3.0  106816.   6.3  340.  1.38 10     8   57
2024  18  8 51   6.3   2.6   2.1  -4.8  102887.   6.3  356.  1.47 10     1  144
2024  18  9 51   5.5   1.3   2.1  -2.8  107086.   6.6  352.  1.49 17    -4  309
2024  18 10 51   5.5   5.0   0.9  -1.7   94448.   5.8  359.  1.33 17    -9  239
2024  18 11 51   6.2   1.4   5.0  -2.8   74228.   5.3  361.  1.27 17   -10  201
2024  18 12 51   5.5   0.9   4.4  -2.7   85903.   6.9  355.  1.58 13   -10  222
2024  18 13 51   4.2  -1.6  -1.7   0.6  102869.   7.0  344.  1.54 13   -14  277
2024  18 14 51   4.3   0.1  -2.3   0.9  100490.   7.8  345.  1.67 13   -11  108
2024  18 15 51   4.9  -3.0   1.0   1.6   98727.   7.2  338.  1.51 13   -12   46
2024  18 16 51   5.1  -3.8   0.1   2.7  111526.   5.3  355.  1.25 13   -11   30
2024  18 17 51   4.9  -4.1  -0.3  -0.1   99937.   4.8  364.  1.19 13    -8   35
2024  18 18 51   5.2  -2.0   2.9  -3.4  102022.   5.7  359.  1.37 23    -7   92
2024  18 19 51   6.7   0.1   5.3  -3.8   82246.   3.6  359.  0.87 23   -11  342
2024  18 20 51   6.7  -0.9   5.4  -3.3   78518.   3.8  366.  0.95 23   -10  282
2024  18 21 51   6.9  -5.5   3.1   0.1   72619.   3.6  366.  1.00 23    -5  157
2024  18 22 51   7.5  -4.6   5.1  -1.5   84119.   3.7  373.  0.97 23    -5   22
2024  18 23 51   8.1  -6.2   3.8  -0.4   58220.   2.5  359.  0.65 23    -7   31
2024  19  0 51   7.9  -6.8   3.9   0.7   71905.   2.9  357.  0.75 13    -6   27
2024  19  1 51   8.3  -6.3   4.9  -1.7   63172.   2.6  361.  0.64 13    -6   25
2024  19  2 51   8.2  -5.0   5.3  -3.6   35695.   2.3  370.  0.60 13    -8   65
2024  19  3 51   8.2  -3.9   5.1  -4.9   39622.   2.6  383.  0.71 27   -12  155
2024  19  4 51   8.5  -4.8   5.2  -4.2   43549.   2.4  390.  0.68 27   -17  240
2024  19  5 51   8.1  -4.1   4.7  -4.2  106741.   2.2  412.  0.70 27   -18  253
2024  19  6 51   7.8  -3.1   6.0  -3.4  148089.   2.3  416.  0.72 17   -22  190
2024  19  7 51   8.1  -4.1   6.2  -2.3  120214.   2.3  400.  0.71 17   -23  173
2024  19  8 51   8.1  -6.2   5.2   0.9  119164.   2.1  370.  0.53 17   -20  139
2024  19  9 51   7.5  -5.4   4.7   1.5  124068.   2.7  373.  0.70 13   -11  104
2024  19 10 51   7.2  -4.2   4.7   1.3  133439.   2.4  387.  0.69 13    -8   95
2024  19 11 51   6.7  -3.5   4.0   3.6  141892.   4.1  394.  1.28 13    -8  111
2024  19 12 51   6.9  -5.4   3.9   0.7  123959.   4.1  384.  1.20 17    -6   84
2024  19 13 51   6.5  -5.8   1.9   1.2  110201.   4.4  380.  1.27 17    -5   94
2024  19 14 51   5.7  -3.8   1.8   2.5   99725.   5.7  385.  1.70 17    -5   68
2024  19 15 51   6.0  -2.7   3.6  -2.3   90993.   5.4  388.  1.63 17    -5   88
2024  19 16 51   6.1  -0.1   4.8  -2.4   67459.   5.2  401.  1.65 17    -8  193
2024  19 17 51   5.5   1.3   4.2  -1.4   66123.   5.0  411.  1.67 17   -12  361
2024  19 18 51   5.2  -1.5   3.6   2.6   58927.   4.7  394.  1.44 13   -13  207
2024  19 19 51   5.4  -1.0  -0.2   4.8   66686.   4.2  398.  1.31 13   -13   58
2024  19 20 51   4.8  -1.4   3.5   1.8   69527.   4.9  383.  1.41 13    -7   37
2024  19 21 51   4.7  -1.4   3.9  -1.7   47591.   4.9  392.  1.51 23    -1   46
2024  19 22 51   5.2   0.2   4.3  -2.5   46692.   4.7  402.  1.48 23    -3  116
2024  19 23 51   5.1  -1.5   2.8   2.4   13432.   2.9  393.  0.93 23    -6  162
2024  20  0 51   5.1  -2.8  -2.4   3.1   39988.   4.3  379.  1.28 17    -2   55
2024  20  1 51   4.9  -0.3   2.9   2.8   59317.   4.5  393.  1.43 17     0   27
2024  20  2 51   4.5  -1.5   1.9   2.2   73542.   4.7  378.  1.42 17    -1   22
2024  20  3 51   4.9  -2.4   3.0  -2.1   65593.   4.8  383.  1.41 23    -3   32
2024  20  4 51   4.6  -3.4  -0.3  -2.5   61071.   4.5  368.  1.30 23    -9   59
2024  20  5 51   4.2  -1.5   1.7  -2.3   72448.   4.5  385.  1.34 23    -9   94
2024  20  6 51   4.3  -2.7   0.2  -2.9   74962.   5.0  377.  1.42 13    -5   79
2024  20  7 51   4.4  -1.6   3.2  -2.1   76190.   4.5  384.  1.33 13    -3  102
2024  20  8 51   4.5  -1.0   2.9  -2.9   60518.   4.5  381.  1.28 13    -5  101
2024  20  9 51   4.8  -1.0   1.3  -4.1   63127.   4.3  381.  1.22 10    -7  168
2024  20 10 51   4.7  -1.4   0.9  -2.9   60838.   4.5  379.  1.27 10   -11  244
2024  20 11 51   4.6  -0.9   3.8  -1.5   59308.   4.3  381.  1.24 10   -13  231
2024  20 12 51   4.4  -1.5   2.2  -2.9   66659.   5.0  381.  1.44 20   -13  225
2024  20 13 51   3.9  -3.3  -1.1   0.5   59866.   4.2  373.  1.22 20   -12  326
2024  20 14 51   4.0  -2.6   1.1  -1.1   51912.   5.0  376.  1.42 20   -13  143
2024  20 15 51   4.3  -0.8   3.6  -1.4   42485.   4.7  382.  1.39 17   -10  265
2024  20 16 51   4.4  -1.0   2.2  -3.2   52104.   4.6  378.  1.30 17    -7  266
2024  20 17 51   4.5  -1.5   2.6  -3.0   45617.   4.5  373.  1.25 17   -10  353
2024  20 18 51   4.8  -2.2   2.3  -2.9   38249.   4.4  366.  1.17 13    -9  307
2024  20 19 51   4.7  -2.3   2.1  -3.0   34698.   4.1  365.  1.10 13    -9  219
2024  20 20 51   4.2  -1.0   2.8  -0.6   46165.   4.5  375.  1.29 13    -6  204
2024  20 21 51   4.1   1.0   0.2   3.5   46466.   4.9  381.  1.41 13    -1   70
2024  20 22 51   4.3  -1.2   2.1  -1.0   45987.   4.8  369.  1.29 13     2   68
2024  20 23 51   4.2  -0.5   1.1   2.9   50701.   5.2  373.  1.43 13     1   46
2024  21  0 51   4.6  -0.2   3.6   0.7   45895.   5.4  372.  1.47  0     3   34
2024  21  1 51   4.6  -1.6   3.1   1.3   56927.   5.0  364.  1.34  0     1   32
2024  21  2 51   4.6  -1.9   2.8   1.8   62144.   4.9  363.  1.35  0    -1   32
2024  21  3 51   4.9  -2.4   3.3  -1.0   60136.   5.1  360.  1.39 13    -3   19
2024  21  4 51   4.9  -1.3   3.9  -1.7   60889.   5.0  363.  1.38 13    -4   30
2024  21  5 51   5.3  -0.2   4.6  -1.8   55201.   5.0  369.  1.40 13    -5   99
2024  21  6 51   5.4   0.6   4.0  -3.2   52032.   5.1  371.  1.44 13    -6  103
2024  21  7 51   5.0   0.5   3.3  -3.4   54040.   5.3  370.  1.55 13    -7  143
2024  21  8 51   5.4   1.1   3.0  -4.2   41763.   4.8  372.  1.40 13   -11  184
2024  21  9 51   5.1   0.3   2.7  -3.9   57927.   5.2  365.  1.45 20   -10  360
2024  21 10 51   5.0  -0.8   2.9  -3.6   65782.   5.5  361.  1.50 20   -11  446
2024  21 11 51   4.2   0.2   2.5   0.0   78786.   6.3  369.  1.81 20   -14  312
2024  21 12 51   4.2  -0.3   2.8  -1.3   81021.   6.2  362.  1.69 17   -12  209
2024  21 13 51   5.0  -0.8   3.2  -2.1   71826.   6.0  355.  1.56 17    -9  196
2024  21 14 51   6.0  -3.7  -0.6   4.3   47746.   5.6  344.  1.32 17    -4  223
2024  21 15 51   6.6  -1.2  -2.2   6.0   42245.   5.9  352.  1.40 10    -2   53
2024  21 16 51   6.7  -2.0  -1.1   6.2   42164.   6.0  348.  1.40 10     1   37
2024  21 17 51   6.6  -3.3   2.3   4.3   45306.   6.4  344.  1.48 10     4   29
2024  21 18 51   6.1  -2.2   5.3  -0.0   71514.   6.4  353.  1.62  7     7   26
2024  21 19 51   6.2  -1.4   5.5  -1.3   73694.   6.0  354.  1.54  7     6   57
2024  21 20 51   5.9  -2.8   4.2   0.7   75516.   6.1  352.  1.51  7     8   75
2024  21 21 51   5.6  -2.4   3.9  -0.3   89554.   5.6  354.  1.56 10    11   92
2024  21 22 51   5.4  -1.7   3.7   0.8   84056.   6.3  362.  1.70 10    10   28
2024  21 23 51   5.4  -2.9   2.3   2.9   83931.   6.6  356.  1.67 10     8   34
2024  22  0 51   5.3  -1.6   0.8   2.8   94561.   7.2  374.  2.01  7     9   25
2024  22  1 51   5.5  -0.9   4.3   0.3  121523.   7.4  374.  2.06  7     9   27
2024  22  2 51   5.5  -2.1   2.4   3.1   84136.   7.2  363.  1.91  7     4   18
2024  22  3 51   5.8  -2.2  -0.1   2.7   66164.   7.2  378.  1.97  3     5   14
2024  22  4 51   5.7  -0.3  -3.5   3.5   94318.   8.1  371.  2.17  3     5   12
2024  22  5 51   6.2  -0.7   5.5   0.4   73282.   7.1  373.  1.96  3     3   20
2024  22  6 51   6.7  -3.2   5.3   0.4   56082.   6.1  358.  1.56 10     0   15
2024  22  7 51   6.2  -0.7   4.7  -1.5   85151.   6.7  374.  1.83 10     2   34
2024  22  8 51   5.3  -2.9   3.5  -0.8  100092.   6.8  370.  1.90 10    -1  165
2024  22  9 51   4.8  -1.0   3.7  -0.5   91150.   6.4  382.  1.91 13     1  135
2024  22 10 51   5.5  -0.3   4.1  -1.3   87329.   5.9  382.  1.74 13     1  114
2024  22 11 51   5.3  -1.3   4.6  -0.9   86244.   5.9  384.  1.74 13     0  132
2024  22 12 51   5.8  -0.8   5.0  -1.0   82460.   6.0  388.  1.79 17    -1  185
2024  22 13 51   5.9  -0.6   4.0  -2.5   84063.   6.0  389.  1.79 17    -1  180
2024  22 14 51   6.0  -1.3   4.5   2.4   78636.   6.0  384.  1.73 17    -2  270
2024  22 15 51   6.5  -2.0   5.0   1.3   78328.   6.0  388.  1.76 20    -2   73
2024  22 16 51   7.9  -1.7   3.9   5.1   77414.   6.9  408.  2.21 20     5   81
2024  22 17 51  10.0  -3.7   2.4   4.2  102351.   8.8  453.  3.56 20    14  109
2024  22 18 51  12.5  -7.9   8.6  -1.8  113612.  10.7  459.  4.35 30    13  276
2024  22 19 51  11.5  -7.8   4.7   0.2  123437.  10.1  452.  4.05 30    11  358
2024  22 20 51  12.0  -3.4   7.4  -4.3  111557.  10.2  462.  4.29 30     9  481
2024  22 21 51  11.6  -3.4   9.2  -4.9  117473.   9.6  448.  3.87 33     0  797
2024  22 22 51  10.9  -6.2   6.0   6.0  119805.   8.4  429.  3.27 33    -8  243
2024  22 23 51   8.7  -4.7   2.1   5.2  147287.   9.6  418.  3.74 33     1   66
2024  23  0 51   7.5  -6.4   1.3   1.0  164037.   9.6  417.  3.81 20     4   73
2024  23  1 51   8.0  -5.0   2.9  -2.5  148591.   8.6  420.  3.33 20    -1   86
2024  23  2 51   7.0  -4.2   3.0  -2.2  166899.   8.5  424.  3.33 20    -9  150
2024  23  3 51   7.1   0.9   3.8   5.5  146955.   7.1  431.  2.91 27    -8  177
2024  23  4 51   7.1   2.0   2.3   6.1  127218.   7.0  434.  2.90 27    -4   59
2024  23  5 51   5.6  -4.3   1.4  -2.4  156983.   7.5  432.  3.10 27    -6  191
2024  23  6 51   5.0  -2.0   3.2   1.2  162880.   7.5  430.  2.99 17    -7  139
2024  23  7 51   5.1  -2.9   3.4  -1.9  153883.   7.1  421.  2.71 17    -9   97
2024  23  8 51   5.1  -2.9   3.3   0.8  149372.   6.7  416.  2.49 17   -11   94
2024  23  9 51   5.2  -2.1   1.7   3.5  133056.   5.7  411.  2.12 10    -9   60
2024  23 10 51   5.8  -3.2   2.9   1.2   98431.   5.5  402.  1.91 10    -8   53
2024  23 11 51   6.0  -4.5   2.0  -2.1  110782.   6.4  408.  2.26 10    -7  183
2024  23 12 51   7.0  -5.4   2.5   0.9  123933.   7.4  417.  2.74 13    -3  146
2024  23 13 51   6.9  -3.5   5.0   0.7  134288.   7.3  414.  2.58 13     2  100
2024  23 14 51   7.1  -4.4   3.6   3.5  129026.   7.1  408.  2.38 13     3   78
2024  23 15 51   7.6  -5.0   1.5   4.8  103430.   7.1  410.  2.29 10     3   74
2024  23 16 51   7.6  -5.9   3.7   2.3   92667.   6.6  414.  2.14 10     4   31
2024  23 17 51   5.2  -3.7   2.1   2.4   89047.   8.8  420.  2.89 10     5   34
2024  23 18 51   5.7  -4.3   3.4   0.2   80196.   7.1  414.  2.26 10     2   44
2024  23 19 51   4.5  -3.4   2.4  -1.4   86448.   7.6  416.  2.46 10    -1   68
2024  23 20 51   3.2  -1.2  -0.7  -1.5   80219.   9.3  421.  3.09 10     0  208
2024  23 21 51   3.2   0.6  -2.1   1.6   78082.  10.7  427.  3.65 20     4  179
2024  23 22 51   4.8   0.9  -0.5   1.3   97742.   7.6  432.  2.66 20     6   82
2024  23 23 51   4.1   2.3  -1.9  -0.2  125531.   7.5  448.  2.85 20     5   76
2024  24  0 51   5.7   2.3  -0.2  -4.5   43576.  14.0  451.  5.86 33    14  106
2024  24  1 51   6.8   4.0  -2.7  -4.4   28114.   9.2  453.  4.04 33     9  195
2024  24  2 51   6.1   3.3  -3.2  -3.7   29692.   8.9  458.  3.87 33     2  350
2024  24  3 51   6.4   2.5  -2.9  -4.9   31692.   8.1  461.  3.67 30    -2  140
2024  24  4 51   7.4   3.0  -4.3  -5.2   28393.   2.6  450.  1.13 30   -15  126
2024  24  5 51   6.4   2.2  -5.3  -1.6   32049.   6.1  453.  2.75 30   -15  127
2024  24  6 51   4.3   1.9  -3.2  -0.8   47445.   9.4  457.  4.38 30    -8  159
2024  24  7 51   4.3   3.0  -2.1  -1.3   56128.   5.6  457.  2.62 30    -9  130
2024  24  8 51   2.7   2.2  -1.6  -0.1   40416.   7.3  464.  3.35 30    -9   50
2024  24  9 51   3.1   2.9  -0.6  -0.5   37853.   6.4  462.  2.87 17    -9   36
